sentiment,sentiment:confidence,date,year,month,day,text
Negative,1.0,2014-12-06 00:28:46+00:00,2014,12,6,Safari just crashed on me and I didn't have any tabs open wtf @apple
Positive,0.6825,2014-12-06 00:34:29+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Negative,1.0,2014-12-06 00:38:14+00:00,2014,12,6,Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks
Negative,1.0,2014-12-06 00:38:34+00:00,2014,12,6,@MrBeagleman @Kronykal @Apple That coffee's not even fair trade!
Negative,0.5833,2014-12-06 00:39:28+00:00,2014,12,6,"@apple emojis en mac, pleaaaase! :((("
Positive,0.6884,2014-12-06 00:39:33+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Positive,1.0,2014-12-06 00:42:27+00:00,2014,12,6,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net
Neutral,0.6796,2014-12-06 00:42:43+00:00,2014,12,6,got some stuff @apple store &amp; @macys for men #FashionShowMakl
Negative,1.0,2014-12-06 00:44:59+00:00,2014,12,6,RT @Metzzler: Hey @apple how about you guys make a charger that lasts more than 2 fucking weeks
Neutral,0.6774,2014-12-06 00:48:06+00:00,2014,12,6,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
Negative,1.0,2014-12-06 00:48:27+00:00,2014,12,6,"RT @mrushh: hey @apple why is my phone dying when it's on the charger 
ur stuff sucks"
Negative,1.0,2014-12-06 00:54:10+00:00,2014,12,6,Man the @ESPN3 app on @apple TV is some hot garbage.
Positive,0.756,2014-12-06 01:03:03+00:00,2014,12,6,Had a job interview?No idea how to be @apple specialist in #students need teachers! It's a #humanrights issue http://t.co/VUs4pbszHw @DrArik
Positive,0.4705,2014-12-06 01:03:04+00:00,2014,12,6,"Just trying to buy a charger at @apple! #protest #nyc #wecantbreathe #5thave @ Apple Store, Fifth Avenue http://t.co/2WajgyBxED"
Negative,1.0,2014-12-06 01:03:24+00:00,2014,12,6,"If you have an iPad 2, DON'T update it to iOS8, it's buggy and slow! #apple @apple"
Positive,0.6826,2014-12-06 01:04:48+00:00,2014,12,6,Id appreciate a 3-way FaceTime feature @apple
Negative,1.0,2014-12-06 01:16:27+00:00,2014,12,6,@Apple fix your ios8 garbage software mix in an update ASAP
Negative,0.6661,2014-12-06 01:20:07+00:00,2014,12,6,WHAT THE HELL @apple
Positive,1.0,2014-12-06 01:20:27+00:00,2014,12,6,Cyndi Lauper and Cinna- my big ask* phone on TV @apple #iphone6plus @ Rockefeller Center http://t.co/xk2u5vzaBE
Positive,0.6839,2014-12-06 01:21:30+00:00,2014,12,6,"#UBS #Increases @Apple [#Apple]'s #iPhone6 Sales, #Revenue And EPS. (#Friday, 5 #December) http://t.co/5eDlBX0iSE"
Negative,1.0,2014-12-06 01:21:35+00:00,2014,12,6,"CGK had laptop prob today.  @apple  Local #, useless. Tech support, useless. 1 hr at Genius Bar, useless.  Buy a PC next time?"
Neutral,0.6769,2014-12-06 01:22:28+00:00,2014,12,6,@Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear
Neutral,0.6884,2014-12-06 01:23:32+00:00,2014,12,6,RT @FullCircleOne: @Cleosbaby64 @Apple @stackizshort Thank You Good Coverage W/ NoFear
Neutral,1.0,2014-12-06 01:27:09+00:00,2014,12,6,@fullcircleone ThanX! Big @Apple ThanX goes 2 @stackizshort &amp; @Rebelutionary_Z on the ground #Ferguson2NYC #BlackLivesMatter #ICantBreathe
Positive,0.6492,2014-12-06 01:27:54+00:00,2014,12,6,@Cleosbaby64 @Apple @stackizshort @Rebelutionary_Z Have NoFear
Positive,1.0,2014-12-06 01:30:03+00:00,2014,12,6,"#AAPL:Apple Loop: iPhone 6S Rumors, The Myth Of Steve Job's Garage, iPhone 6...http://t.co/GwQ3JqikZd"
Negative,1.0,2014-12-06 01:33:30+00:00,2014,12,6,"the silicone on my case is peeling, wtf @apple"
Positive,1.0,2014-12-06 01:47:08+00:00,2014,12,6,We need more products like .@Aviate Companies like .@BlackBerry &amp; .@Apple need to embrace the customization of quality themes.
Negative,1.0,2014-12-06 01:54:17+00:00,2014,12,6,"Y'all petty as hell, @Apple..."
Positive,0.6825,2014-12-06 01:57:55+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Negative,1.0,2014-12-06 02:07:37+00:00,2014,12,6,"@apple http://t.co/rOyOwjfiW5 What a nice piece of crap you've created. Great job. Pay more, get less, #crapple #fail"
Positive,0.6647,2014-12-06 02:10:10+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Positive,1.0,2014-12-06 02:12:02+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Negative,1.0,2014-12-06 02:28:14+00:00,2014,12,6,fuck u @apple
Negative,1.0,2014-12-06 02:43:14+00:00,2014,12,6,@tim_cook @therealjonyive #iosissues @ios8problems @Apple More issues. Now safari. I want jobs quality control back. http://t.co/W2754JV0dI
Negative,1.0,2014-12-06 02:48:22+00:00,2014,12,6,Since when did @apple stop replacing iPhone units due to defect? Just because I have some scratches on my phone doesn't mean I dropped it.
Positive,0.6725,2014-12-06 02:50:30+00:00,2014,12,6,@AppleOfficialll @apple on hold 45 minutes 2 update credit 4 2 yr old to watch sleeping Beauty
Negative,1.0,2014-12-06 02:59:21+00:00,2014,12,6,@apple on hold 56 min....
Positive,0.6616,2014-12-06 02:59:57+00:00,2014,12,6,"@surface @apple @Microsoft at last it is good to see competition heating up, great for consumers. http://t.co/K1U91LyamY"
Positive,1.0,2014-12-06 03:00:04+00:00,2014,12,6,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
Negative,1.0,2014-12-06 03:07:30+00:00,2014,12,6,My phone is plugged in and losing battery. Thanks @apple
Positive,0.6578,2014-12-06 03:12:54+00:00,2014,12,6,@tim_cook someone anyone 2 help @apple
Positive,1.0,2014-12-06 03:28:16+00:00,2014,12,6,@5SOS OMG THIS WOULD ACTUALLY BE A RLLY CUTE EMOJI @apple
Negative,0.6742,2014-12-06 03:30:21+00:00,2014,12,6,"Hitting below the belt! @Apple 'deleted' rivals' music from iPods, court hears. http://t.co/QiyqAukvc1 #musicnews"
Positive,1.0,2014-12-06 03:43:06+00:00,2014,12,6,"@marxculture @AppleUK_ @Apple ugh, I'm no longer a dev, remember? I now wear a suit. Oh wait, I don't like suits :) Yeh I'll probly do it..."
Negative,0.5667,2014-12-06 04:05:35+00:00,2014,12,6,Ha ha @NY1 just reported that the 'lie in' at @apple was more organized then the normal big crowds that they're use to #ShutItDown
Positive,0.6884,2014-12-06 04:11:01+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Positive,0.734,2014-12-06 04:17:23+00:00,2014,12,6,Apple Inc. To Expand Retail In India http://t.co/OKI5uOW7au #AAPL
Positive,1.0,2014-12-06 04:18:44+00:00,2014,12,6,i went from @Samsungtweets to @apple #overnight #whathappened
Negative,1.0,2014-12-06 04:21:24+00:00,2014,12,6,@apple DUCK OFF
Negative,0.6517,2014-12-06 04:28:29+00:00,2014,12,6,HOW TF DO U EVEN GET LASAGNA AND LARYNGITIS MIXED UP WTF @apple
Negative,1.0,2014-12-06 04:32:32+00:00,2014,12,6,@apple @stevejobs @iTunesMusic yooo fam it's been 48 hours where's my email back I need that @JColeNC album when it drops
Negative,0.6807,2014-12-06 04:46:00+00:00,2014,12,6,"@apple BS that US-purchased iPhone 5 not covered by battery replacement program (https://t.co/LUWqKtRW1g) in India. Arbitrary, unfair. Fix!"
Positive,1.0,2014-12-06 04:50:03+00:00,2014,12,6,Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7
Negative,0.6646,2014-12-06 04:50:39+00:00,2014,12,6,Protestors taking over an @apple store.  Really?  Can't find a government office or something that will make change.
Positive,0.7481,2014-12-06 04:51:40+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Negative,0.6656,2014-12-06 04:53:31+00:00,2014,12,6,RT @WolfInPigsCloth: Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7
Positive,0.6538,2014-12-06 04:54:00+00:00,2014,12,6,RT @WolfInPigsCloth: Even the @Apple #NYC flagship store wasn't spared a visit from the #EricGarner protests @verge: http://t.co/xEuDG7rAN7
Positive,0.7726,2014-12-06 04:56:26+00:00,2014,12,6,"RT @jamisonfoser Hi @Apple please kill iTunes with fire and start over,"
Negative,0.7087,2014-12-06 05:00:56+00:00,2014,12,6,"@apple what is my iPhone not know the difference between too, two &amp; to"
Negative,0.648,2014-12-06 05:05:10+00:00,2014,12,6,MY LAPTOP WONT FUCJING TURN ON OR CHARGE I DIDNG PAY 10000000000 FOR THIS @APPLE
Positive,0.7279,2014-12-06 05:17:05+00:00,2014,12,6,AFP requests to Apple reveal 'get a warrant' pushback http://t.co/7zH5iMaGow @zdnetaustralia @Apple are #tax #evaders ripping off Aussies
Positive,1.0,2014-12-06 05:19:18+00:00,2014,12,6,@Apple YH News Apple's antitrust lawsuit may not have any plaintiffs: The lawyer suing Apple for antitrust may...  http://t.co/hNuWafq0sI
Positive,1.0,2014-12-06 05:19:46+00:00,2014,12,6,"#apple - #Samsung back in courts
@Apple 
@SamsungMobile http://t.co/7sbfUaH5gx"
Negative,1.0,2014-12-06 05:24:25+00:00,2014,12,6,YO YOU AINT SHIT @apple
Negative,0.6904,2014-12-06 05:26:55+00:00,2014,12,6,my calls wit amanda keep ending @apple fix urself
Negative,0.7021,2014-12-06 05:27:21+00:00,2014,12,6,RT @lukesmut: my calls wit amanda keep ending @apple fix urself
Positive,1.0,2014-12-06 05:29:13+00:00,2014,12,6,"#apple to expand #retail in #India by opening 500 new stores.

@Apple http://t.co/rzhMzoQE1v"
Neutral,0.6773,2014-12-06 05:29:16+00:00,2014,12,6,"#apple to expand #retail in #India by opening 500 new stores.

@apple http://t.co/XNuYh1bhWB"
Positive,1.0,2014-12-06 05:30:01+00:00,2014,12,6,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website here http://t.co/U4TKeApbxF"
Negative,1.0,2014-12-06 05:30:16+00:00,2014,12,6,@Jman98jlb @San0529 my phone does it automatically for some reason. Kinda dumb. Thanks @Apple
Positive,0.6816,2014-12-06 05:34:50+00:00,2014,12,6,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
Negative,1.0,2014-12-06 05:35:09+00:00,2014,12,6,I can't queue songs on an iPhone @apple @timcook #FixIt
Positive,0.6725,2014-12-06 05:36:55+00:00,2014,12,6,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
Neutral,0.6773,2014-12-06 05:40:15+00:00,2014,12,6,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
Negative,0.6722,2014-12-06 05:40:46+00:00,2014,12,6,@daviddavidw @AugustSmartLock you know what #sucks ? @apple stores have had these locks weeks before many who preordered. #smh
Positive,0.6678,2014-12-06 05:41:04+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Positive,1.0,2014-12-06 05:41:27+00:00,2014,12,6,@OneRepublic @Apple Working hard for album 4
Negative,1.0,2014-12-06 05:41:59+00:00,2014,12,6,I'm still mad @apple
Negative,1.0,2014-12-06 05:54:26+00:00,2014,12,6,@tehhGOAT @Apple do you by accident have me blocked or?
Negative,1.0,2014-12-06 05:57:22+00:00,2014,12,6,You'd think safari would work well since it's an apple product but no it's been freezing constantly. Such crap products @apple
Negative,1.0,2014-12-06 05:57:53+00:00,2014,12,6,Khloe Kardashian has a black iPhone 6 but I still don't have mine???... @Apple whats going on huh? picking favorites? you biased fucks
Negative,1.0,2014-12-06 06:06:07+00:00,2014,12,6,Real tired of my charger breaking every month @Apple
Negative,1.0,2014-12-06 06:06:51+00:00,2014,12,6,RT @paisley_smithh: Real tired of my charger breaking every month @Apple
Negative,1.0,2014-12-06 06:08:20+00:00,2014,12,6,@apple fix os x please.
Positive,1.0,2014-12-06 06:29:45+00:00,2014,12,6,Can we have 3-way calling on FaceTime calls and the ability to move between devices seamlessly @Apple @TimCook @God
Positive,0.6838,2014-12-06 06:30:01+00:00,2014,12,6,"Thanks!!!, RT @axolROSE: Can we have 3-way calling on FaceTime calls and the ability to move between devices seamlessly @Apple @TimCook @God"
Positive,0.6792,2014-12-06 06:31:48+00:00,2014,12,6,#OVER fab photo edit app @Apple http://t.co/oOMLujFr9z
Positive,0.6593,2014-12-06 06:34:21+00:00,2014,12,6,"Like, once I pick up a call on my dying iPad, I want to be able to switch it to my MacBook before my iPad.. @apple @timcook @god"
Positive,0.6681,2014-12-06 06:38:02+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Positive,1.0,2014-12-06 07:04:49+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Negative,1.0,2014-12-06 07:12:59+00:00,2014,12,6,My messages aren't sending...@apple tf is going on
Negative,1.0,2014-12-06 07:15:05+00:00,2014,12,6,#AAPL:Corrupt Apple exec sentenced to 1 year in prison...http://t.co/uCQYyBqrgM
Positive,1.0,2014-12-06 07:16:07+00:00,2014,12,6,Follow all developments in the #AAPL DRM trial that is finally underway. https://t.co/W9mVJwhtNQ
Negative,1.0,2014-12-06 07:21:09+00:00,2014,12,6,@apple #apple corporate raiders selling weak products that stop working within weeks&amp;apple gets out of warranty by claiming dampness
Negative,0.6672,2014-12-06 07:21:30+00:00,2014,12,6,RT @swerviinnn: My messages aren't sending...@apple tf is going on
Neutral,0.6708,2014-12-06 07:24:27+00:00,2014,12,6,@apple I think Steve Jobs would have been proud. #ICantBreathe http://t.co/PKKmKyLSPt
Positive,0.5235,2014-12-06 07:27:09+00:00,2014,12,6,it's not even programs i use @apple http://t.co/eND84phugU
Negative,1.0,2014-12-06 07:27:57+00:00,2014,12,6,@swerviinnn @Apple maybe stop being a whore for once and sleep
Positive,1.0,2014-12-06 07:28:22+00:00,2014,12,6,@swerviinnn @Apple clearly its a sign they doing u a favor
Negative,1.0,2014-12-06 07:30:12+00:00,2014,12,6,my notifications are so messed up thank u @apple
Negative,1.0,2014-12-06 07:31:22+00:00,2014,12,6,"@jimmymujaj @Apple it works again fucker, not being a hoe if it's only one person SMD"
Positive,1.0,2014-12-06 07:32:33+00:00,2014,12,6,@swerviinnn @Apple multiply by 100
Negative,1.0,2014-12-06 07:32:50+00:00,2014,12,6,@swerviinnn @Apple you are very hostile tn
Positive,1.0,2014-12-06 07:36:53+00:00,2014,12,6,Apple CEO Tim Cook comes out as gay @Apple   http://t.co/euFQQpMjj6  Via @posh360_Net
Neutral,0.6708,2014-12-06 07:55:16+00:00,2014,12,6,"@Google, @Apple @Unilever are the world's most in-demand employers @LinkedIn"
Negative,0.8539,2014-12-06 07:56:29+00:00,2014,12,6,@applenws @Apple @AppleProducts Ok yall need to reverse my phone back to iOS 7 bc I can't do this anymore
Positive,0.5034,2014-12-06 08:00:39+00:00,2014,12,6,"RT @OneRepublic: Studio at 45,000 ft.  One outlet,  4 computers.  @Apple we need the batteries of the future NoW!!!! http://t.co/astp9x6KET"
Positive,1.0,2014-12-06 08:03:13+00:00,2014,12,6,"Hey @Apple - hundreds of  black, white, brown, yellow #EricGarner protestors bum-rushed yo store to stage a Die-In &amp; nothing was stolen. Xo"
Positive,1.0,2014-12-06 08:12:06+00:00,2014,12,6,@DustynMichael got enough @apple  products? http://t.co/nts3ebIxAL
Negative,1.0,2014-12-06 08:23:43+00:00,2014,12,6,Frustrated after unsuccessfully trying to fix outgoing SMTP configuration. &lt;3 @Apple but this is unacceptable #YosemiteProblems #apple #help
Positive,0.7613,2014-12-06 08:27:18+00:00,2014,12,6,@abbey_ivey here ask my friends @ @apple
Negative,0.7079,2014-12-06 08:27:54+00:00,2014,12,6,@itsblaney hey @Apple why is this happening to my phone
Positive,0.6495,2014-12-06 08:45:05+00:00,2014,12,6,#AAPL:Steve Jobs Gives Posthumous Testimony In Apple Trial...http://t.co/dZugalT158
Negative,0.6755,2014-12-06 08:53:11+00:00,2014,12,6,@Apple I'm so done with your products like what kind of a FaceTime call is this @AppStore http://t.co/lxKI8qrlc1
Negative,0.6544,2014-12-06 09:04:52+00:00,2014,12,6,THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
Negative,1.0,2014-12-06 09:05:37+00:00,2014,12,6,RT @ehsonakbary: THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
Negative,0.6884,2014-12-06 09:06:09+00:00,2014,12,6,RT @ehsonakbary: THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
Negative,1.0,2014-12-06 09:07:54+00:00,2014,12,6,. @apple I don't think the '59' should be so close to the '00' when setting an alarm on an iPhone. Many times I have fallen victim to this.
Positive,0.678,2014-12-06 09:30:47+00:00,2014,12,6,"Apple: $115 fits to 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 in  #free IOS App Donkey Stocks. #AAPL
https://t.co/pyU6cuTYrX"
Negative,0.6672,2014-12-06 09:50:01+00:00,2014,12,6,RT @ehsonakbary: THE WORLD'S FIRST MURDER VIA FACETIME THANK YOU FOR THIS INNOVATION @Apple http://t.co/Rz8es3q3fj
Negative,1.0,2014-12-06 09:51:45+00:00,2014,12,6,RT @LawKitson: Wut? @apple can I have my money back? kthx http://t.co/zVp7MUZDAM
Positive,1.0,2014-12-06 09:57:31+00:00,2014,12,6,"Apple: $115 fits to 8.4% increase in earnings. Use 2014Q3 EPS=$1.42 in  #free IOS App Donkey Stocks. #AAPL
https://t.co/8CBUgrEHZS"
Neutral,0.6723,2014-12-06 10:03:52+00:00,2014,12,6,"Please @Google, replace Java for another language. Follow @Apple's example, innovate!"
Negative,0.6672,2014-12-06 10:04:31+00:00,2014,12,6,@briankardell @jacobrossi @Apple Apparently even the info if a bug is going to be fixed must be kept secretly. Apple says f*** you to devs.
Neutral,0.5383,2014-12-06 10:15:05+00:00,2014,12,6,#AAPL:Apple's iPhone 6 Lead-Times Still Longer Than Previous Models...http://t.co/2Bgo33v309
Positive,0.6827,2014-12-06 10:27:30+00:00,2014,12,6,"If you plant an #apple seed, it is almost guaranteed to grow a tree of a different type of @Apple @appletweets__"
Negative,0.6705,2014-12-06 10:28:23+00:00,2014,12,6,The company crushing @Apple and Samsung in China is making an amazing super-cheap phone http://t.co/55GmnhluXz http://t.co/hxOFXT7Lm7
Negative,1.0,2014-12-06 11:06:09+00:00,2014,12,6,@illogikal @Apple nigga fuck yo couch lol
Neutral,1.0,2014-12-06 11:22:14+00:00,2014,12,6,RT @hsmoghul: My @apple autocorrect changes Muslim to awesome and I'm okay with that
Positive,0.5101,2014-12-06 11:38:40+00:00,2014,12,6,Pretty cool ;) stage set at @apple #cwb for @GA_HongKong panel talk on HK's top Instagrammers @instagram #instasavvy http://t.co/YiTBtNcnJ3
